Sampling rate: 250Hz, SamplingInterval: 4ms
Type, Description, Position, Length, Channel
Pulse Artifact, R, 1908499, 1, ECG
Pulse Artifact, R, 1908751, 1, ECG
Pulse Artifact, R, 1908998, 1, ECG
Pulse Artifact, R, 1909225, 1, ECG
Pulse Artifact, R, 1909477, 1, ECG
Pulse Artifact, R, 1909720, 1, ECG
Pulse Artifact, R, 1909976, 1, ECG
Pulse Artifact, R, 1910221, 1, ECG
Pulse Artifact, R, 1910443, 1, ECG
Pulse Artifact, R, 1910684, 1, ECG
Pulse Artifact, R, 1910923, 1, ECG
Pulse Artifact, R, 1911144, 1, ECG
Pulse Artifact, R, 1911360, 1, ECG
Pulse Artifact, R, 1911591, 1, ECG
Pulse Artifact, R, 1911846, 1, ECG
Pulse Artifact, R, 1912068, 1, ECG
Pulse Artifact, R, 1912320, 1, ECG
Pulse Artifact, R, 1912776, 1, ECG
Pulse Artifact, R, 1913010, 1, ECG
Pulse Artifact, R, 1913267, 1, ECG
Pulse Artifact, R, 1913521, 1, ECG
Pulse Artifact, R, 1913971, 1, ECG
Pulse Artifact, R, 1914215, 1, ECG
Pulse Artifact, R, 1914447, 1, ECG
Pulse Artifact, R, 1914681, 1, ECG
Pulse Artifact, R, 1914914, 1, ECG
Pulse Artifact, R, 1915392, 1, ECG
Pulse Artifact, R, 1915648, 1, ECG
Pulse Artifact, R, 1915869, 1, ECG
Pulse Artifact, R, 1916119, 1, ECG
Pulse Artifact, R, 1916388, 1, ECG
Pulse Artifact, R, 1916642, 1, ECG
Pulse Artifact, R, 1916860, 1, ECG
Pulse Artifact, R, 1917103, 1, ECG
Pulse Artifact, R, 1917585, 1, ECG
Pulse Artifact, R, 1917826, 1, ECG
Pulse Artifact, R, 1918055, 1, ECG
Pulse Artifact, R, 1918318, 1, ECG
Pulse Artifact, R, 1918567, 1, ECG
Pulse Artifact, R, 1919028, 1, ECG
Pulse Artifact, R, 1919285, 1, ECG
Pulse Artifact, R, 1919517, 1, ECG
Pulse Artifact, R, 1919748, 1, ECG
Pulse Artifact, R, 1919986, 1, ECG
Pulse Artifact, R, 1920475, 1, ECG
Pulse Artifact, R, 1920719, 1, ECG
Pulse Artifact, R, 1920940, 1, ECG
Pulse Artifact, R, 1921184, 1, ECG
Pulse Artifact, R, 1921421, 1, ECG
Pulse Artifact, R, 1921683, 1, ECG
Pulse Artifact, R, 1921910, 1, ECG
Pulse Artifact, R, 1922168, 1, ECG
Pulse Artifact, R, 1922418, 1, ECG
Pulse Artifact, R, 1922662, 1, ECG
Pulse Artifact, R, 1922895, 1, ECG
Pulse Artifact, R, 1923146, 1, ECG
Pulse Artifact, R, 1923394, 1, ECG
Pulse Artifact, R, 1923631, 1, ECG
Pulse Artifact, R, 1923862, 1, ECG
Pulse Artifact, R, 1924123, 1, ECG
Pulse Artifact, R, 1924374, 1, ECG
Pulse Artifact, R, 1924615, 1, ECG
Pulse Artifact, R, 1924844, 1, ECG
Pulse Artifact, R, 1925088, 1, ECG
Pulse Artifact, R, 1925352, 1, ECG
Pulse Artifact, R, 1925593, 1, ECG
Pulse Artifact, R, 1925814, 1, ECG
Pulse Artifact, R, 1926063, 1, ECG
Pulse Artifact, R, 1926321, 1, ECG
Pulse Artifact, R, 1926571, 1, ECG
Pulse Artifact, R, 1926802, 1, ECG
Pulse Artifact, R, 1927050, 1, ECG
Pulse Artifact, R, 1927307, 1, ECG
Pulse Artifact, R, 1927552, 1, ECG
Pulse Artifact, R, 1927777, 1, ECG
Pulse Artifact, R, 1928033, 1, ECG
Pulse Artifact, R, 1928289, 1, ECG
Pulse Artifact, R, 1928525, 1, ECG
Pulse Artifact, R, 1928759, 1, ECG
Pulse Artifact, R, 1929006, 1, ECG
Pulse Artifact, R, 1929258, 1, ECG
Pulse Artifact, R, 1929486, 1, ECG
Pulse Artifact, R, 1929721, 1, ECG
Pulse Artifact, R, 1929977, 1, ECG
Pulse Artifact, R, 1930218, 1, ECG
Pulse Artifact, R, 1930441, 1, ECG
Pulse Artifact, R, 1930689, 1, ECG
Pulse Artifact, R, 1930939, 1, ECG
Pulse Artifact, R, 1931175, 1, ECG
Pulse Artifact, R, 1931400, 1, ECG
Pulse Artifact, R, 1931647, 1, ECG
Pulse Artifact, R, 1931889, 1, ECG
Pulse Artifact, R, 1932119, 1, ECG
Pulse Artifact, R, 1932343, 1, ECG
Pulse Artifact, R, 1932588, 1, ECG
Pulse Artifact, R, 1932828, 1, ECG
Pulse Artifact, R, 1933055, 1, ECG
Pulse Artifact, R, 1933275, 1, ECG
Pulse Artifact, R, 1933513, 1, ECG
Pulse Artifact, R, 1933755, 1, ECG
Pulse Artifact, R, 1933977, 1, ECG
Pulse Artifact, R, 1934205, 1, ECG
Pulse Artifact, R, 1934444, 1, ECG
Pulse Artifact, R, 1934689, 1, ECG
Pulse Artifact, R, 1934911, 1, ECG
Pulse Artifact, R, 1935148, 1, ECG
Pulse Artifact, R, 1935392, 1, ECG
Pulse Artifact, R, 1935615, 1, ECG
Pulse Artifact, R, 1935852, 1, ECG
Pulse Artifact, R, 1936104, 1, ECG
Pulse Artifact, R, 1936329, 1, ECG
Pulse Artifact, R, 1936543, 1, ECG
Pulse Artifact, R, 1936768, 1, ECG
Pulse Artifact, R, 1937011, 1, ECG
Pulse Artifact, R, 1937279, 1, ECG
Pulse Artifact, R, 1937500, 1, ECG
Pulse Artifact, R, 1937750, 1, ECG
Pulse Artifact, R, 1938223, 1, ECG
Pulse Artifact, R, 1938462, 1, ECG
Pulse Artifact, R, 1938696, 1, ECG
Pulse Artifact, R, 1938939, 1, ECG
Pulse Artifact, R, 1939203, 1, ECG
Pulse Artifact, R, 1939424, 1, ECG
Pulse Artifact, R, 1939679, 1, ECG
Pulse Artifact, R, 1939941, 1, ECG
Pulse Artifact, R, 1940189, 1, ECG
Pulse Artifact, R, 1940420, 1, ECG
Pulse Artifact, R, 1940660, 1, ECG
Pulse Artifact, R, 1940924, 1, ECG
Pulse Artifact, R, 1941167, 1, ECG
Pulse Artifact, R, 1941396, 1, ECG
Pulse Artifact, R, 1941631, 1, ECG
Pulse Artifact, R, 1941875, 1, ECG
Pulse Artifact, R, 1942129, 1, ECG
Pulse Artifact, R, 1942373, 1, ECG
Pulse Artifact, R, 1942599, 1, ECG
Pulse Artifact, R, 1942851, 1, ECG
Pulse Artifact, R, 1943103, 1, ECG
Pulse Artifact, R, 1943348, 1, ECG
Pulse Artifact, R, 1943577, 1, ECG
Pulse Artifact, R, 1943821, 1, ECG
Pulse Artifact, R, 1944063, 1, ECG
Pulse Artifact, R, 1944300, 1, ECG
Pulse Artifact, R, 1944526, 1, ECG
Pulse Artifact, R, 1944763, 1, ECG
Pulse Artifact, R, 1945033, 1, ECG
Pulse Artifact, R, 1945280, 1, ECG
Pulse Artifact, R, 1945514, 1, ECG
Pulse Artifact, R, 1945758, 1, ECG
Pulse Artifact, R, 1946253, 1, ECG
Pulse Artifact, R, 1946501, 1, ECG
Pulse Artifact, R, 1946734, 1, ECG
Pulse Artifact, R, 1946993, 1, ECG
Pulse Artifact, R, 1947254, 1, ECG
Pulse Artifact, R, 1947487, 1, ECG
Pulse Artifact, R, 1947725, 1, ECG
Pulse Artifact, R, 1948226, 1, ECG
Pulse Artifact, R, 1948464, 1, ECG
Pulse Artifact, R, 1948709, 1, ECG
Pulse Artifact, R, 1948977, 1, ECG
Pulse Artifact, R, 1949229, 1, ECG
Pulse Artifact, R, 1949455, 1, ECG
Pulse Artifact, R, 1949715, 1, ECG
Pulse Artifact, R, 1950206, 1, ECG
Pulse Artifact, R, 1950454, 1, ECG
Pulse Artifact, R, 1950694, 1, ECG
Pulse Artifact, R, 1950955, 1, ECG
Pulse Artifact, R, 1951191, 1, ECG
Pulse Artifact, R, 1951420, 1, ECG
Pulse Artifact, R, 1951658, 1, ECG
Pulse Artifact, R, 1951909, 1, ECG
Pulse Artifact, R, 1952157, 1, ECG
Pulse Artifact, R, 1952391, 1, ECG
Pulse Artifact, R, 1952618, 1, ECG
Pulse Artifact, R, 1952865, 1, ECG
Pulse Artifact, R, 1953112, 1, ECG
Pulse Artifact, R, 1953339, 1, ECG
Pulse Artifact, R, 1953562, 1, ECG
Pulse Artifact, R, 1953804, 1, ECG
Pulse Artifact, R, 1954066, 1, ECG
Pulse Artifact, R, 1954307, 1, ECG
Pulse Artifact, R, 1954528, 1, ECG
Pulse Artifact, R, 1954778, 1, ECG
Pulse Artifact, R, 1955029, 1, ECG
Pulse Artifact, R, 1955509, 1, ECG
Pulse Artifact, R, 1955757, 1, ECG
Pulse Artifact, R, 1956001, 1, ECG
Pulse Artifact, R, 1956242, 1, ECG
Pulse Artifact, R, 1956471, 1, ECG
Pulse Artifact, R, 1956705, 1, ECG
Pulse Artifact, R, 1956977, 1, ECG
Pulse Artifact, R, 1957448, 1, ECG
Pulse Artifact, R, 1957688, 1, ECG
Pulse Artifact, R, 1957933, 1, ECG
Pulse Artifact, R, 1958201, 1, ECG
Pulse Artifact, R, 1958434, 1, ECG
Pulse Artifact, R, 1958650, 1, ECG
Pulse Artifact, R, 1958891, 1, ECG
Pulse Artifact, R, 1959155, 1, ECG
Pulse Artifact, R, 1959402, 1, ECG
Pulse Artifact, R, 1959618, 1, ECG
Pulse Artifact, R, 1959855, 1, ECG
Pulse Artifact, R, 1960097, 1, ECG
Pulse Artifact, R, 1960349, 1, ECG
Pulse Artifact, R, 1960576, 1, ECG
Pulse Artifact, R, 1960826, 1, ECG
Pulse Artifact, R, 1961070, 1, ECG
Pulse Artifact, R, 1961309, 1, ECG
Pulse Artifact, R, 1961536, 1, ECG
Pulse Artifact, R, 1961777, 1, ECG
Pulse Artifact, R, 1962020, 1, ECG
Pulse Artifact, R, 1962244, 1, ECG
Pulse Artifact, R, 1962486, 1, ECG
Pulse Artifact, R, 1962727, 1, ECG
Pulse Artifact, R, 1962962, 1, ECG
Pulse Artifact, R, 1963188, 1, ECG
Pulse Artifact, R, 1963433, 1, ECG
Pulse Artifact, R, 1963677, 1, ECG
Pulse Artifact, R, 1963896, 1, ECG
Pulse Artifact, R, 1964135, 1, ECG
Pulse Artifact, R, 1964383, 1, ECG
Pulse Artifact, R, 1964605, 1, ECG
Pulse Artifact, R, 1964846, 1, ECG
Pulse Artifact, R, 1965090, 1, ECG
Pulse Artifact, R, 1965328, 1, ECG
Pulse Artifact, R, 1965553, 1, ECG
Pulse Artifact, R, 1965793, 1, ECG
Pulse Artifact, R, 1966030, 1, ECG
Pulse Artifact, R, 1966274, 1, ECG
Pulse Artifact, R, 1966492, 1, ECG
Pulse Artifact, R, 1966721, 1, ECG
Pulse Artifact, R, 1966961, 1, ECG
Pulse Artifact, R, 1967197, 1, ECG
Pulse Artifact, R, 1967422, 1, ECG
Pulse Artifact, R, 1967654, 1, ECG
Pulse Artifact, R, 1967889, 1, ECG
Pulse Artifact, R, 1968136, 1, ECG
Pulse Artifact, R, 1968357, 1, ECG
Pulse Artifact, R, 1968596, 1, ECG
Pulse Artifact, R, 1968842, 1, ECG
Pulse Artifact, R, 1969107, 1, ECG
Pulse Artifact, R, 1969334, 1, ECG
Pulse Artifact, R, 1969580, 1, ECG
Pulse Artifact, R, 1969831, 1, ECG
Pulse Artifact, R, 1970068, 1, ECG
Pulse Artifact, R, 1970301, 1, ECG
Pulse Artifact, R, 1970559, 1, ECG
Pulse Artifact, R, 1970802, 1, ECG
Pulse Artifact, R, 1971038, 1, ECG
Pulse Artifact, R, 1971264, 1, ECG
Pulse Artifact, R, 1971506, 1, ECG
Pulse Artifact, R, 1971744, 1, ECG
Pulse Artifact, R, 1971985, 1, ECG
Pulse Artifact, R, 1972209, 1, ECG
Pulse Artifact, R, 1972438, 1, ECG
Pulse Artifact, R, 1972685, 1, ECG
Pulse Artifact, R, 1972920, 1, ECG
Pulse Artifact, R, 1973145, 1, ECG
Pulse Artifact, R, 1973366, 1, ECG
Pulse Artifact, R, 1973602, 1, ECG
Pulse Artifact, R, 1973833, 1, ECG
Pulse Artifact, R, 1974046, 1, ECG
Pulse Artifact, R, 1974255, 1, ECG
Pulse Artifact, R, 1974477, 1, ECG
Pulse Artifact, R, 1974692, 1, ECG
Pulse Artifact, R, 1974926, 1, ECG
Pulse Artifact, R, 1975140, 1, ECG
Pulse Artifact, R, 1975391, 1, ECG
Pulse Artifact, R, 1975849, 1, ECG
Pulse Artifact, R, 1976074, 1, ECG
Pulse Artifact, R, 1976300, 1, ECG
Pulse Artifact, R, 1976557, 1, ECG
Pulse Artifact, R, 1976798, 1, ECG
Pulse Artifact, R, 1977032, 1, ECG
Pulse Artifact, R, 1977268, 1, ECG
Pulse Artifact, R, 1977739, 1, ECG
Pulse Artifact, R, 1977988, 1, ECG
Pulse Artifact, R, 1978206, 1, ECG
Pulse Artifact, R, 1978453, 1, ECG
Pulse Artifact, R, 1978702, 1, ECG
Pulse Artifact, R, 1978944, 1, ECG
Pulse Artifact, R, 1979179, 1, ECG
Pulse Artifact, R, 1979430, 1, ECG
Pulse Artifact, R, 1979904, 1, ECG
Pulse Artifact, R, 1980137, 1, ECG
Pulse Artifact, R, 1980379, 1, ECG
Pulse Artifact, R, 1980626, 1, ECG
Pulse Artifact, R, 1980886, 1, ECG
Pulse Artifact, R, 1981114, 1, ECG
Pulse Artifact, R, 1981588, 1, ECG
Pulse Artifact, R, 1981858, 1, ECG
Pulse Artifact, R, 1982082, 1, ECG
Pulse Artifact, R, 1982337, 1, ECG
Pulse Artifact, R, 1982596, 1, ECG
Pulse Artifact, R, 1982841, 1, ECG
Pulse Artifact, R, 1983065, 1, ECG
Pulse Artifact, R, 1983321, 1, ECG
Pulse Artifact, R, 1983568, 1, ECG
Pulse Artifact, R, 1983809, 1, ECG
Pulse Artifact, R, 1984026, 1, ECG
Pulse Artifact, R, 1984253, 1, ECG
Pulse Artifact, R, 1984500, 1, ECG
Pulse Artifact, R, 1984743, 1, ECG
Pulse Artifact, R, 1984969, 1, ECG
Pulse Artifact, R, 1985190, 1, ECG
Pulse Artifact, R, 1985428, 1, ECG
Pulse Artifact, R, 1985664, 1, ECG
Pulse Artifact, R, 1985896, 1, ECG
Pulse Artifact, R, 1986113, 1, ECG
Pulse Artifact, R, 1986359, 1, ECG
Pulse Artifact, R, 1986586, 1, ECG
Pulse Artifact, R, 1986832, 1, ECG
Pulse Artifact, R, 1987053, 1, ECG
Pulse Artifact, R, 1987278, 1, ECG
Pulse Artifact, R, 1987542, 1, ECG
Pulse Artifact, R, 1987785, 1, ECG
Pulse Artifact, R, 1988017, 1, ECG
Pulse Artifact, R, 1988254, 1, ECG
Pulse Artifact, R, 1988505, 1, ECG
Pulse Artifact, R, 1988750, 1, ECG
Pulse Artifact, R, 1988975, 1, ECG
Pulse Artifact, R, 1989201, 1, ECG
Pulse Artifact, R, 1989456, 1, ECG
Pulse Artifact, R, 1989698, 1, ECG
Pulse Artifact, R, 1989920, 1, ECG
Pulse Artifact, R, 1990145, 1, ECG
Pulse Artifact, R, 1990387, 1, ECG
Pulse Artifact, R, 1990632, 1, ECG
Pulse Artifact, R, 1990860, 1, ECG
Pulse Artifact, R, 1991092, 1, ECG
Pulse Artifact, R, 1991354, 1, ECG
Pulse Artifact, R, 1991593, 1, ECG
Pulse Artifact, R, 1991817, 1, ECG
Pulse Artifact, R, 1992061, 1, ECG
Pulse Artifact, R, 1992309, 1, ECG
Pulse Artifact, R, 1992545, 1, ECG
Pulse Artifact, R, 1992762, 1, ECG
Pulse Artifact, R, 1992985, 1, ECG
Pulse Artifact, R, 1993224, 1, ECG
Pulse Artifact, R, 1993467, 1, ECG
Pulse Artifact, R, 1993691, 1, ECG
Pulse Artifact, R, 1993913, 1, ECG
Pulse Artifact, R, 1994151, 1, ECG
Pulse Artifact, R, 1994391, 1, ECG
Pulse Artifact, R, 1994613, 1, ECG
Pulse Artifact, R, 1994841, 1, ECG
Pulse Artifact, R, 1995079, 1, ECG
Pulse Artifact, R, 1995317, 1, ECG
Pulse Artifact, R, 1995539, 1, ECG
Pulse Artifact, R, 1995762, 1, ECG
Pulse Artifact, R, 1996002, 1, ECG
Pulse Artifact, R, 1996238, 1, ECG
Pulse Artifact, R, 1996479, 1, ECG
Pulse Artifact, R, 1996697, 1, ECG
Pulse Artifact, R, 1996930, 1, ECG
Pulse Artifact, R, 1997166, 1, ECG
Pulse Artifact, R, 1997397, 1, ECG
Pulse Artifact, R, 1997618, 1, ECG
Pulse Artifact, R, 1997837, 1, ECG
Pulse Artifact, R, 1998079, 1, ECG
Pulse Artifact, R, 1998335, 1, ECG
Pulse Artifact, R, 1998563, 1, ECG
Pulse Artifact, R, 1998784, 1, ECG
Pulse Artifact, R, 1999040, 1, ECG
Pulse Artifact, R, 1999300, 1, ECG
Pulse Artifact, R, 1999763, 1, ECG
Pulse Artifact, R, 2000015, 1, ECG
Pulse Artifact, R, 2000263, 1, ECG
Pulse Artifact, R, 2000502, 1, ECG
Pulse Artifact, R, 2000721, 1, ECG
Pulse Artifact, R, 2000965, 1, ECG
Pulse Artifact, R, 2001457, 1, ECG
Pulse Artifact, R, 2001687, 1, ECG
Pulse Artifact, R, 2002307, 1, ECG
Pulse Artifact, R, 2002898, 1, ECG
Pulse Artifact, R, 2003099, 1, ECG
Pulse Artifact, R, 2003334, 1, ECG
Pulse Artifact, R, 2003564, 1, ECG
Pulse Artifact, R, 2004303, 1, ECG
Pulse Artifact, R, 2004537, 1, ECG
Pulse Artifact, R, 2004764, 1, ECG
Pulse Artifact, R, 2005020, 1, ECG
Pulse Artifact, R, 2005253, 1, ECG
Pulse Artifact, R, 2005500, 1, ECG
Pulse Artifact, R, 2005737, 1, ECG
Pulse Artifact, R, 2005971, 1, ECG
Pulse Artifact, R, 2007869, 1, ECG
Pulse Artifact, R, 2008156, 1, ECG
Pulse Artifact, R, 2008626, 1, ECG
Pulse Artifact, R, 2008815, 1, ECG
Pulse Artifact, R, 2009177, 1, ECG
Pulse Artifact, R, 2009366, 1, ECG
Pulse Artifact, R, 2009558, 1, ECG
Pulse Artifact, R, 2009760, 1, ECG
Pulse Artifact, R, 2009979, 1, ECG
Pulse Artifact, R, 2010200, 1, ECG
Pulse Artifact, R, 2010622, 1, ECG
Pulse Artifact, R, 2010855, 1, ECG
Pulse Artifact, R, 2011079, 1, ECG
Pulse Artifact, R, 2011325, 1, ECG
Pulse Artifact, R, 2011559, 1, ECG
Pulse Artifact, R, 2011803, 1, ECG
Pulse Artifact, R, 2012023, 1, ECG
Pulse Artifact, R, 2012277, 1, ECG
Pulse Artifact, R, 2012733, 1, ECG
Pulse Artifact, R, 2012978, 1, ECG
Pulse Artifact, R, 2013195, 1, ECG
Pulse Artifact, R, 2013438, 1, ECG
Pulse Artifact, R, 2013705, 1, ECG
Pulse Artifact, R, 2014145, 1, ECG
Pulse Artifact, R, 2014369, 1, ECG
Pulse Artifact, R, 2014605, 1, ECG
Pulse Artifact, R, 2014862, 1, ECG
Pulse Artifact, R, 2015107, 1, ECG
Pulse Artifact, R, 2015333, 1, ECG
Pulse Artifact, R, 2015769, 1, ECG
Pulse Artifact, R, 2016034, 1, ECG
Pulse Artifact, R, 2016253, 1, ECG
Pulse Artifact, R, 2016480, 1, ECG
Pulse Artifact, R, 2016737, 1, ECG
Pulse Artifact, R, 2016977, 1, ECG
Pulse Artifact, R, 2017199, 1, ECG
Pulse Artifact, R, 2017413, 1, ECG
Pulse Artifact, R, 2017651, 1, ECG
Pulse Artifact, R, 2017891, 1, ECG
Pulse Artifact, R, 2018132, 1, ECG
Pulse Artifact, R, 2018353, 1, ECG
Pulse Artifact, R, 2018563, 1, ECG
Pulse Artifact, R, 2018796, 1, ECG
Pulse Artifact, R, 2019030, 1, ECG
Pulse Artifact, R, 2019257, 1, ECG
Pulse Artifact, R, 2019476, 1, ECG
Pulse Artifact, R, 2019680, 1, ECG
Pulse Artifact, R, 2019914, 1, ECG
Pulse Artifact, R, 2020121, 1, ECG
Pulse Artifact, R, 2020582, 1, ECG
Pulse Artifact, R, 2020803, 1, ECG
Pulse Artifact, R, 2021047, 1, ECG
Pulse Artifact, R, 2021284, 1, ECG
Pulse Artifact, R, 2021724, 1, ECG
Pulse Artifact, R, 2021937, 1, ECG
Pulse Artifact, R, 2022168, 1, ECG
Pulse Artifact, R, 2022404, 1, ECG
Pulse Artifact, R, 2022621, 1, ECG
Pulse Artifact, R, 2022822, 1, ECG
Pulse Artifact, R, 2023024, 1, ECG
Pulse Artifact, R, 2023274, 1, ECG
Pulse Artifact, R, 2023517, 1, ECG
Pulse Artifact, R, 2023735, 1, ECG
Pulse Artifact, R, 2024008, 1, ECG
Pulse Artifact, R, 2024445, 1, ECG
Pulse Artifact, R, 2024679, 1, ECG
Pulse Artifact, R, 2024900, 1, ECG
Pulse Artifact, R, 2025154, 1, ECG
Pulse Artifact, R, 2025434, 1, ECG
Pulse Artifact, R, 2025867, 1, ECG
Pulse Artifact, R, 2026115, 1, ECG
Pulse Artifact, R, 2026375, 1, ECG
Pulse Artifact, R, 2026615, 1, ECG
Pulse Artifact, R, 2026835, 1, ECG
Pulse Artifact, R, 2027087, 1, ECG
Pulse Artifact, R, 2027315, 1, ECG
Pulse Artifact, R, 2027584, 1, ECG
Pulse Artifact, R, 2027871, 1, ECG
Pulse Artifact, R, 2028101, 1, ECG
Pulse Artifact, R, 2028318, 1, ECG
Pulse Artifact, R, 2028541, 1, ECG
Pulse Artifact, R, 2028798, 1, ECG
Pulse Artifact, R, 2029046, 1, ECG
Pulse Artifact, R, 2029276, 1, ECG
Pulse Artifact, R, 2029497, 1, ECG
Pulse Artifact, R, 2029763, 1, ECG
Pulse Artifact, R, 2030023, 1, ECG
Pulse Artifact, R, 2030265, 1, ECG
Pulse Artifact, R, 2030503, 1, ECG
Pulse Artifact, R, 2030743, 1, ECG
Pulse Artifact, R, 2030995, 1, ECG
Pulse Artifact, R, 2031234, 1, ECG
Pulse Artifact, R, 2031478, 1, ECG
Pulse Artifact, R, 2031701, 1, ECG
Pulse Artifact, R, 2031943, 1, ECG
Pulse Artifact, R, 2032198, 1, ECG
Pulse Artifact, R, 2032440, 1, ECG
Pulse Artifact, R, 2032665, 1, ECG
Pulse Artifact, R, 2032886, 1, ECG
Pulse Artifact, R, 2033148, 1, ECG
Pulse Artifact, R, 2033404, 1, ECG
Pulse Artifact, R, 2033634, 1, ECG
Pulse Artifact, R, 2033860, 1, ECG
Pulse Artifact, R, 2034109, 1, ECG
Pulse Artifact, R, 2034356, 1, ECG
Pulse Artifact, R, 2034597, 1, ECG
Pulse Artifact, R, 2034818, 1, ECG
Pulse Artifact, R, 2035061, 1, ECG
Pulse Artifact, R, 2035326, 1, ECG
Pulse Artifact, R, 2035562, 1, ECG
Pulse Artifact, R, 2035775, 1, ECG
Pulse Artifact, R, 2036023, 1, ECG
Pulse Artifact, R, 2036281, 1, ECG
Pulse Artifact, R, 2036518, 1, ECG
Pulse Artifact, R, 2036749, 1, ECG
Pulse Artifact, R, 2036971, 1, ECG
Pulse Artifact, R, 2037198, 1, ECG
Pulse Artifact, R, 2037436, 1, ECG
Pulse Artifact, R, 2037675, 1, ECG
Pulse Artifact, R, 2037898, 1, ECG
Pulse Artifact, R, 2038117, 1, ECG
Pulse Artifact, R, 2038377, 1, ECG
Pulse Artifact, R, 2038636, 1, ECG
Pulse Artifact, R, 2038861, 1, ECG
Pulse Artifact, R, 2039077, 1, ECG
Pulse Artifact, R, 2039318, 1, ECG
Pulse Artifact, R, 2039556, 1, ECG
Pulse Artifact, R, 2039794, 1, ECG
Pulse Artifact, R, 2040019, 1, ECG
Pulse Artifact, R, 2040234, 1, ECG
Pulse Artifact, R, 2040469, 1, ECG
Pulse Artifact, R, 2040680, 1, ECG
Pulse Artifact, R, 2040889, 1, ECG
Pulse Artifact, R, 2041109, 1, ECG
Pulse Artifact, R, 2041341, 1, ECG
Pulse Artifact, R, 2041576, 1, ECG
Pulse Artifact, R, 2041788, 1, ECG
Pulse Artifact, R, 2042022, 1, ECG
Pulse Artifact, R, 2042261, 1, ECG
Pulse Artifact, R, 2042497, 1, ECG
Pulse Artifact, R, 2042711, 1, ECG
Pulse Artifact, R, 2042945, 1, ECG
Pulse Artifact, R, 2043176, 1, ECG
Pulse Artifact, R, 2043417, 1, ECG
Pulse Artifact, R, 2043637, 1, ECG
Pulse Artifact, R, 2043862, 1, ECG
Pulse Artifact, R, 2044106, 1, ECG
Pulse Artifact, R, 2044337, 1, ECG
Pulse Artifact, R, 2044548, 1, ECG
Pulse Artifact, R, 2044793, 1, ECG
Pulse Artifact, R, 2045030, 1, ECG
Pulse Artifact, R, 2045267, 1, ECG
Pulse Artifact, R, 2045478, 1, ECG
Pulse Artifact, R, 2045701, 1, ECG
Pulse Artifact, R, 2045935, 1, ECG
Pulse Artifact, R, 2046176, 1, ECG
Pulse Artifact, R, 2046403, 1, ECG
Pulse Artifact, R, 2046631, 1, ECG
Pulse Artifact, R, 2046870, 1, ECG
Pulse Artifact, R, 2047129, 1, ECG
Pulse Artifact, R, 2047361, 1, ECG
Pulse Artifact, R, 2047576, 1, ECG
Pulse Artifact, R, 2047804, 1, ECG
Pulse Artifact, R, 2048048, 1, ECG
Pulse Artifact, R, 2048310, 1, ECG
Pulse Artifact, R, 2048526, 1, ECG
Pulse Artifact, R, 2048732, 1, ECG
Pulse Artifact, R, 2048971, 1, ECG
Pulse Artifact, R, 2049190, 1, ECG
Pulse Artifact, R, 2049396, 1, ECG
Pulse Artifact, R, 2049635, 1, ECG
Pulse Artifact, R, 2049880, 1, ECG
Pulse Artifact, R, 2050101, 1, ECG
Pulse Artifact, R, 2050332, 1, ECG
Pulse Artifact, R, 2050583, 1, ECG
Pulse Artifact, R, 2050826, 1, ECG
Pulse Artifact, R, 2051046, 1, ECG
Pulse Artifact, R, 2051258, 1, ECG
Pulse Artifact, R, 2051521, 1, ECG
Pulse Artifact, R, 2051764, 1, ECG
Pulse Artifact, R, 2051978, 1, ECG
Pulse Artifact, R, 2052209, 1, ECG
Pulse Artifact, R, 2052455, 1, ECG
Pulse Artifact, R, 2052706, 1, ECG
Pulse Artifact, R, 2052930, 1, ECG
Pulse Artifact, R, 2053171, 1, ECG
Pulse Artifact, R, 2053417, 1, ECG
Pulse Artifact, R, 2053662, 1, ECG
Pulse Artifact, R, 2053891, 1, ECG
Pulse Artifact, R, 2054117, 1, ECG
Pulse Artifact, R, 2054345, 1, ECG
Pulse Artifact, R, 2054781, 1, ECG
Pulse Artifact, R, 2055020, 1, ECG
Pulse Artifact, R, 2055251, 1, ECG
Pulse Artifact, R, 2055503, 1, ECG
Pulse Artifact, R, 2055731, 1, ECG
Pulse Artifact, R, 2055977, 1, ECG
Pulse Artifact, R, 2056234, 1, ECG
Pulse Artifact, R, 2056646, 1, ECG
Pulse Artifact, R, 2056911, 1, ECG
Pulse Artifact, R, 2057151, 1, ECG
Pulse Artifact, R, 2057371, 1, ECG
Pulse Artifact, R, 2057610, 1, ECG
Pulse Artifact, R, 2057863, 1, ECG
Pulse Artifact, R, 2058109, 1, ECG
Pulse Artifact, R, 2058339, 1, ECG
Pulse Artifact, R, 2058570, 1, ECG
Pulse Artifact, R, 2058805, 1, ECG
Pulse Artifact, R, 2059041, 1, ECG
Pulse Artifact, R, 2059446, 1, ECG
Pulse Artifact, R, 2059704, 1, ECG
Pulse Artifact, R, 2059939, 1, ECG
Pulse Artifact, R, 2060153, 1, ECG
Pulse Artifact, R, 2060386, 1, ECG
Pulse Artifact, R, 2060634, 1, ECG
Pulse Artifact, R, 2060861, 1, ECG
Pulse Artifact, R, 2061079, 1, ECG
Pulse Artifact, R, 2061310, 1, ECG
Pulse Artifact, R, 2061545, 1, ECG
Pulse Artifact, R, 2061768, 1, ECG
